demand,hour,schedule_date
2015,7,16-11-2022
1968,8,16-11-2022
1875,9,16-11-2022
1755,10,16-11-2022
1610,11,16-11-2022
1565,12,16-11-2022
1464,13,16-11-2022
1418,14,16-11-2022
1472,15,16-11-2022
1561,16,16-11-2022
1610,17,16-11-2022
1914,18,16-11-2022
1860,19,16-11-2022
1703,20,16-11-2022
1569,21,16-11-2022
1433,22,16-11-2022
1352,23,16-11-2022
1285,24,16-11-2022
1229,1,17-11-2022
1217,2,17-11-2022
1203,3,17-11-2022
1284,4,17-11-2022
1378,5,17-11-2022
1653,6,17-11-2022
2044,7,17-11-2022
1978,8,17-11-2022
1820,9,17-11-2022
1728,10,17-11-2022
1587,11,17-11-2022
1551,12,17-11-2022
1392,13,17-11-2022
1343,14,17-11-2022
1473,15,17-11-2022
1592,16,17-11-2022
1606,17,17-11-2022
1891,18,17-11-2022
1855,19,17-11-2022
1705,20,17-11-2022
1533,21,17-11-2022
1453,22,17-11-2022
1358,23,17-11-2022
1304,24,17-11-2022
1253,1,18-11-2022
1235,2,18-11-2022
1231,3,18-11-2022
1244,4,18-11-2022
1349,5,18-11-2022
1652,6,18-11-2022
2018,7,18-11-2022
2041,8,18-11-2022
1920,9,18-11-2022
1788,10,18-11-2022
1687,11,18-11-2022
1560,12,18-11-2022
1474,13,18-11-2022
1415,14,18-11-2022
1509,15,18-11-2022
1586,16,18-11-2022
1588,17,18-11-2022
1814,18,18-11-2022
1850,19,18-11-2022
1648,20,18-11-2022
1603,21,18-11-2022
1454,22,18-11-2022
1383,23,18-11-2022
1273,24,18-11-2022
1269,1,19-11-2022
1252,2,19-11-2022
1230,3,19-11-2022
1266,4,19-11-2022
1371,5,19-11-2022
1624,6,19-11-2022
2014,7,19-11-2022
2038,8,19-11-2022
1884,9,19-11-2022
1768,10,19-11-2022
1625,11,19-11-2022
1484,12,19-11-2022
1414,13,19-11-2022
1410,14,19-11-2022
1503,15,19-11-2022
1551,16,19-11-2022
1708,17,19-11-2022
1774,18,19-11-2022
1891,19,19-11-2022
1693,20,19-11-2022
1561,21,19-11-2022
1440,22,19-11-2022
1361,23,19-11-2022
1313,24,19-11-2022
1249,1,20-11-2022
1239,2,20-11-2022
1221,3,20-11-2022
1248,4,20-11-2022
1363,5,20-11-2022
1558,6,20-11-2022
1768,7,20-11-2022
1919,8,20-11-2022
1811,9,20-11-2022
1653,10,20-11-2022
1533,11,20-11-2022
1460,12,20-11-2022
1305,13,20-11-2022
1172,14,20-11-2022
1231,15,20-11-2022
1267,16,20-11-2022
1383,17,20-11-2022
1699,18,20-11-2022
1579,19,20-11-2022
1506,20,20-11-2022
1373,21,20-11-2022
1290,22,20-11-2022
1229,23,20-11-2022
1161,24,20-11-2022
1138,1,21-11-2022
1149,2,21-11-2022
1141,3,21-11-2022
1131,4,21-11-2022
1271,5,21-11-2022
1518,6,21-11-2022
1960,7,21-11-2022
1968,8,21-11-2022
1851,9,21-11-2022
1734,10,21-11-2022
1623,11,21-11-2022
1536,12,21-11-2022
1471,13,21-11-2022
1461,14,21-11-2022
1521,15,21-11-2022
1571,16,21-11-2022
1724,17,21-11-2022
1933,18,21-11-2022
1795,19,21-11-2022
1658,20,21-11-2022
1579,21,21-11-2022
1502,22,21-11-2022
1365,23,21-11-2022
1304,24,21-11-2022
1283,1,22-11-2022
1261,2,22-11-2022
1243,3,22-11-2022
1261,4,22-11-2022
1390,5,22-11-2022
1655,6,22-11-2022
2037,7,22-11-2022
2040,8,22-11-2022
1870,9,22-11-2022
1761,10,22-11-2022
1652,11,22-11-2022
1564,12,22-11-2022
1396,13,22-11-2022
1395,14,22-11-2022
1462,15,22-11-2022
1551,16,22-11-2022
1672,17,22-11-2022
1903,18,22-11-2022
1785,19,22-11-2022
1723,20,22-11-2022
1533,21,22-11-2022
1459,22,22-11-2022
1370,23,22-11-2022
1306,24,22-11-2022
1262,1,23-11-2022
1246,2,23-11-2022
1207,3,23-11-2022
1262,4,23-11-2022
1358,5,23-11-2022
1627,6,23-11-2022
2014,7,23-11-2022
2025,8,23-11-2022
1911,9,23-11-2022
1781,10,23-11-2022
1680,11,23-11-2022
1579,12,23-11-2022
1473,13,23-11-2022
1456,14,23-11-2022
1473,15,23-11-2022
1601,16,23-11-2022
1633,17,23-11-2022
1909,18,23-11-2022
1859,19,23-11-2022
1735,20,23-11-2022
1615,21,23-11-2022
1488,22,23-11-2022
1403,23,23-11-2022
1334,24,23-11-2022
1282,1,24-11-2022
1268,2,24-11-2022
1248,3,24-11-2022
1254,4,24-11-2022
1347,5,24-11-2022
1641,6,24-11-2022
2024,7,24-11-2022
1998,8,24-11-2022
1939,9,24-11-2022
1774,10,24-11-2022
1689,11,24-11-2022
1583,12,24-11-2022
1411,13,24-11-2022
1502,14,24-11-2022
1517,15,24-11-2022
1553,16,24-11-2022
1716,17,24-11-2022
1922,18,24-11-2022
1756,19,24-11-2022
1730,20,24-11-2022
1617,21,24-11-2022
1485,22,24-11-2022
1354,23,24-11-2022
1323,24,24-11-2022
1265,1,25-11-2022
1263,2,25-11-2022
1263,3,25-11-2022
1279,4,25-11-2022
1385,5,25-11-2022
1658,6,25-11-2022
2038,7,25-11-2022
2064,8,25-11-2022
1977,9,25-11-2022
1847,10,25-11-2022
1737,11,25-11-2022
1661,12,25-11-2022
1505,13,25-11-2022
1406,14,25-11-2022
1519,15,25-11-2022
1615,16,25-11-2022
1719,17,25-11-2022
1981,18,25-11-2022
1759,19,25-11-2022
1707,20,25-11-2022
1594,21,25-11-2022
1480,22,25-11-2022
1395,23,25-11-2022
1304,24,25-11-2022
1278,1,26-11-2022
1284,2,26-11-2022
1278,3,26-11-2022
1274,4,26-11-2022
1385,5,26-11-2022
1644,6,26-11-2022
2005,7,26-11-2022
2018,8,26-11-2022
1897,9,26-11-2022
1799,10,26-11-2022
1608,11,26-11-2022
1515,12,26-11-2022
1413,13,26-11-2022
1395,14,26-11-2022
1433,15,26-11-2022
1523,16,26-11-2022
1670,17,26-11-2022
1941,18,26-11-2022
1805,19,26-11-2022
1664,20,26-11-2022
1539,21,26-11-2022
1488,22,26-11-2022
1381,23,26-11-2022
1317,24,26-11-2022
1250,1,27-11-2022
1242,2,27-11-2022
1218,3,27-11-2022
1178,4,27-11-2022
1310,5,27-11-2022
1491,6,27-11-2022
1792,7,27-11-2022
1876,8,27-11-2022
1818,9,27-11-2022
1663,10,27-11-2022
1529,11,27-11-2022
1430,12,27-11-2022
1305,13,27-11-2022
1189,14,27-11-2022
1232,15,27-11-2022
1339,16,27-11-2022
1444,17,27-11-2022
1698,18,27-11-2022
1628,19,27-11-2022
1535,20,27-11-2022
1401,21,27-11-2022
1324,22,27-11-2022
1231,23,27-11-2022
1174,24,27-11-2022
1154,1,28-11-2022
1092,2,28-11-2022
1133,3,28-11-2022
1138,4,28-11-2022
1261,5,28-11-2022
1492,6,28-11-2022
1821,7,28-11-2022
1982,8,28-11-2022
1959,9,28-11-2022
1881,10,28-11-2022
1703,11,28-11-2022
1606,12,28-11-2022
1439,13,28-11-2022
1434,14,28-11-2022
1470,15,28-11-2022
1633,16,28-11-2022
1660,17,28-11-2022
1930,18,28-11-2022
1837,19,28-11-2022
1664,20,28-11-2022
1561,21,28-11-2022
1411,22,28-11-2022
1331,23,28-11-2022
1287,24,28-11-2022
1228,1,29-11-2022
1212,2,29-11-2022
1221,3,29-11-2022
1218,4,29-11-2022
1330,5,29-11-2022
1661,6,29-11-2022
1959,7,29-11-2022
2004,8,29-11-2022
1888,9,29-11-2022
1780,10,29-11-2022
1650,11,29-11-2022
1580,12,29-11-2022
1453,13,29-11-2022
1430,14,29-11-2022
1463,15,29-11-2022
1598,16,29-11-2022
1687,17,29-11-2022
1957,18,29-11-2022
1823,19,29-11-2022
1701,20,29-11-2022
1635,21,29-11-2022
1476,22,29-11-2022
1400,23,29-11-2022
1346,24,29-11-2022
1305,1,30-11-2022
1285,2,30-11-2022
1250,3,30-11-2022
1239,4,30-11-2022
1364,5,30-11-2022
1720,6,30-11-2022
1992,7,30-11-2022
2051,8,30-11-2022
1978,9,30-11-2022
1701,10,30-11-2022
1633,11,30-11-2022
1565,12,30-11-2022
1462,13,30-11-2022
1398,14,30-11-2022
1404,15,30-11-2022
1594,16,30-11-2022
1655,17,30-11-2022
2024,18,30-11-2022
1828,19,30-11-2022
1710,20,30-11-2022
1629,21,30-11-2022
1487,22,30-11-2022
1376,23,30-11-2022
1310,24,30-11-2022
1237,1,01-12-2022
1216,2,01-12-2022
1222,3,01-12-2022
1240,4,01-12-2022
1367,5,01-12-2022
1619,6,01-12-2022
2009,7,01-12-2022
2033,8,01-12-2022
1876,9,01-12-2022
1744,10,01-12-2022
1602,11,01-12-2022
1471,12,01-12-2022
1375,13,01-12-2022
1377,14,01-12-2022
1381,15,01-12-2022
1521,16,01-12-2022
1669,17,01-12-2022
1890,18,01-12-2022
1813,19,01-12-2022
1618,20,01-12-2022
1579,21,01-12-2022
1443,22,01-12-2022
1370,23,01-12-2022
1306,24,01-12-2022
1232,1,02-12-2022
1236,2,02-12-2022
1190,3,02-12-2022
1241,4,02-12-2022
1332,5,02-12-2022
1609,6,02-12-2022
1956,7,02-12-2022
2051,8,02-12-2022
1902,9,02-12-2022
1813,10,02-12-2022
1712,11,02-12-2022
1618,12,02-12-2022
1532,13,02-12-2022
1490,14,02-12-2022
1499,15,02-12-2022
1543,16,02-12-2022
1706,17,02-12-2022
1910,18,02-12-2022
1824,19,02-12-2022
1694,20,02-12-2022
1550,21,02-12-2022
1470,22,02-12-2022
1405,23,02-12-2022
1314,24,02-12-2022
1289,1,03-12-2022
1239,2,03-12-2022
1244,3,03-12-2022
1226,4,03-12-2022
1334,5,03-12-2022
1612,6,03-12-2022
1988,7,03-12-2022
2000,8,03-12-2022
1929,9,03-12-2022
1760,10,03-12-2022
1609,11,03-12-2022
1506,12,03-12-2022
1392,13,03-12-2022
1372,14,03-12-2022
1459,15,03-12-2022
1541,16,03-12-2022
1666,17,03-12-2022
1869,18,03-12-2022
1779,19,03-12-2022
1689,20,03-12-2022
1536,21,03-12-2022
1424,22,03-12-2022
1422,23,03-12-2022
1281,24,03-12-2022
1245,1,04-12-2022
1226,2,04-12-2022
1211,3,04-12-2022
1249,4,04-12-2022
1359,5,04-12-2022
1488,6,04-12-2022
1760,7,04-12-2022
1918,8,04-12-2022
1915,9,04-12-2022
1777,10,04-12-2022
1575,11,04-12-2022
1478,12,04-12-2022
1328,13,04-12-2022
1203,14,04-12-2022
1242,15,04-12-2022
1299,16,04-12-2022
1407,17,04-12-2022
1698,18,04-12-2022
1634,19,04-12-2022
1558,20,04-12-2022
1418,21,04-12-2022
1318,22,04-12-2022
1250,23,04-12-2022
1166,24,04-12-2022
1146,1,05-12-2022
1121,2,05-12-2022
1111,3,05-12-2022
1133,4,05-12-2022
1280,5,05-12-2022
1557,6,05-12-2022
1953,7,05-12-2022
2011,8,05-12-2022
1964,9,05-12-2022
1830,10,05-12-2022
1647,11,05-12-2022
1545,12,05-12-2022
1444,13,05-12-2022
1423,14,05-12-2022
1456,15,05-12-2022
1642,16,05-12-2022
1756,17,05-12-2022
1908,18,05-12-2022
1830,19,05-12-2022
1695,20,05-12-2022
1604,21,05-12-2022
1453,22,05-12-2022
1413,23,05-12-2022
1291,24,05-12-2022
1285,1,06-12-2022
1246,2,06-12-2022
1228,3,06-12-2022
1229,4,06-12-2022
1316,5,06-12-2022
1629,6,06-12-2022
1973,7,06-12-2022
2013,8,06-12-2022
1958,9,06-12-2022
1864,10,06-12-2022
1726,11,06-12-2022
1622,12,06-12-2022
1473,13,06-12-2022
1436,14,06-12-2022
1438,15,06-12-2022
1578,16,06-12-2022
1758,17,06-12-2022
1944,18,06-12-2022
1894,19,06-12-2022
1766,20,06-12-2022
1613,21,06-12-2022
1474,22,06-12-2022
1407,23,06-12-2022
1328,24,06-12-2022
1261,1,07-12-2022
1274,2,07-12-2022
1240,3,07-12-2022
1232,4,07-12-2022
1361,5,07-12-2022
1634,6,07-12-2022
2055,7,07-12-2022
2108,8,07-12-2022
2014,9,07-12-2022
1860,10,07-12-2022
1758,11,07-12-2022
1607,12,07-12-2022
1500,13,07-12-2022
1421,14,07-12-2022
1473,15,07-12-2022
1567,16,07-12-2022
1786,17,07-12-2022
1946,18,07-12-2022
1913,19,07-12-2022
1760,20,07-12-2022
1628,21,07-12-2022
1490,22,07-12-2022
1423,23,07-12-2022
1340,24,07-12-2022
1269,1,08-12-2022
1273,2,08-12-2022
1257,3,08-12-2022
1257,4,08-12-2022
1337,5,08-12-2022
1550,6,08-12-2022
1969,7,08-12-2022
1976,8,08-12-2022
1903,9,08-12-2022
1768,10,08-12-2022
1726,11,08-12-2022
1618,12,08-12-2022
1492,13,08-12-2022
1407,14,08-12-2022
1514,15,08-12-2022
1597,16,08-12-2022
1719,17,08-12-2022
2063,18,08-12-2022
1860,19,08-12-2022
1820,20,08-12-2022
1684,21,08-12-2022
1565,22,08-12-2022
1463,23,08-12-2022
1372,24,08-12-2022
1293,1,09-12-2022
1299,2,09-12-2022
1261,3,09-12-2022
1284,4,09-12-2022
1411,5,09-12-2022
1632,6,09-12-2022
2074,7,09-12-2022
2093,8,09-12-2022
2062,9,09-12-2022
1935,10,09-12-2022
1801,11,09-12-2022
1653,12,09-12-2022
1545,13,09-12-2022
1453,14,09-12-2022
1480,15,09-12-2022
1567,16,09-12-2022
1721,17,09-12-2022
2010,18,09-12-2022
1999,19,09-12-2022
1825,20,09-12-2022
1712,21,09-12-2022
1575,22,09-12-2022
1444,23,09-12-2022
1332,24,09-12-2022
1313,1,10-12-2022
1314,2,10-12-2022
1282,3,10-12-2022
1312,4,10-12-2022
1388,5,10-12-2022
1601,6,10-12-2022
1993,7,10-12-2022
2117,8,10-12-2022
2017,9,10-12-2022
1905,10,10-12-2022
1734,11,10-12-2022
1611,12,10-12-2022
1471,13,10-12-2022
1446,14,10-12-2022
1467,15,10-12-2022
1566,16,10-12-2022
1795,17,10-12-2022
1932,18,10-12-2022
1919,19,10-12-2022
1863,20,10-12-2022
1664,21,10-12-2022
1547,22,10-12-2022
1447,23,10-12-2022
1355,24,10-12-2022
1331,1,11-12-2022
1300,2,11-12-2022
1228,3,11-12-2022
1253,4,11-12-2022
1348,5,11-12-2022
1520,6,11-12-2022
1805,7,11-12-2022
1923,8,11-12-2022
1936,9,11-12-2022
1845,10,11-12-2022
1668,11,11-12-2022
1536,12,11-12-2022
1359,13,11-12-2022
1247,14,11-12-2022
1298,15,11-12-2022
1378,16,11-12-2022
1519,17,11-12-2022
1760,18,11-12-2022
1744,19,11-12-2022
1617,20,11-12-2022
1526,21,11-12-2022
1371,22,11-12-2022
1285,23,11-12-2022
1222,24,11-12-2022
1141,1,12-12-2022
1151,2,12-12-2022
1121,3,12-12-2022
1169,4,12-12-2022
1301,5,12-12-2022
1573,6,12-12-2022
1972,7,12-12-2022
2020,8,12-12-2022
1980,9,12-12-2022
1878,10,12-12-2022
1710,11,12-12-2022
1575,12,12-12-2022
1481,13,12-12-2022
1400,14,12-12-2022
1472,15,12-12-2022
1628,16,12-12-2022
1778,17,12-12-2022
2000,18,12-12-2022
1942,19,12-12-2022
1834,20,12-12-2022
1724,21,12-12-2022
1563,22,12-12-2022
1475,23,12-12-2022
1396,24,12-12-2022
1310,1,13-12-2022
1290,2,13-12-2022
1250,3,13-12-2022
1294,4,13-12-2022
1407,5,13-12-2022
1649,6,13-12-2022
2029,7,13-12-2022
2155,8,13-12-2022
2010,9,13-12-2022
1886,10,13-12-2022
1736,11,13-12-2022
1606,12,13-12-2022
1503,13,13-12-2022
1433,14,13-12-2022
1507,15,13-12-2022
1591,16,13-12-2022
1802,17,13-12-2022
2018,18,13-12-2022
1967,19,13-12-2022
1839,20,13-12-2022
1733,21,13-12-2022
1612,22,13-12-2022
1486,23,13-12-2022
1413,24,13-12-2022
1334,1,14-12-2022
1298,2,14-12-2022
1282,3,14-12-2022
1320,4,14-12-2022
1477,5,14-12-2022
1687,6,14-12-2022
2118,7,14-12-2022
2189,8,14-12-2022
2106,9,14-12-2022
1961,10,14-12-2022
1813,11,14-12-2022
1692,12,14-12-2022
1582,13,14-12-2022
1514,14,14-12-2022
1558,15,14-12-2022
1630,16,14-12-2022
1815,17,14-12-2022
2099,18,14-12-2022
2015,19,14-12-2022
1907,20,14-12-2022
1743,21,14-12-2022
1627,22,14-12-2022
1487,23,14-12-2022
1427,24,14-12-2022
1329,1,15-12-2022
1309,2,15-12-2022
1326,3,15-12-2022
1328,4,15-12-2022
1445,5,15-12-2022
1685,6,15-12-2022
2112,7,15-12-2022
2204,8,15-12-2022
2112,9,15-12-2022
1981,10,15-12-2022
1792,11,15-12-2022
1666,12,15-12-2022
1553,13,15-12-2022
1513,14,15-12-2022
1560,15,15-12-2022
1678,16,15-12-2022
1928,17,15-12-2022
2117,18,15-12-2022
2023,19,15-12-2022
1929,20,15-12-2022
1827,21,15-12-2022
1615,22,15-12-2022
1507,23,15-12-2022
1427,24,15-12-2022
1358,1,16-12-2022
1313,2,16-12-2022
1342,3,16-12-2022
1360,4,16-12-2022
1442,5,16-12-2022
1679,6,16-12-2022
2024,7,16-12-2022
2183,8,16-12-2022
2160,9,16-12-2022
2032,10,16-12-2022
1828,11,16-12-2022
1757,12,16-12-2022
1650,13,16-12-2022
1539,14,16-12-2022
1583,15,16-12-2022
1646,16,16-12-2022
1898,17,16-12-2022
2076,18,16-12-2022
2056,19,16-12-2022
1960,20,16-12-2022
1759,21,16-12-2022
1677,22,16-12-2022
1507,23,16-12-2022
1428,24,16-12-2022
1332,1,17-12-2022
1341,2,17-12-2022
1342,3,17-12-2022
1370,4,17-12-2022
1418,5,17-12-2022
1637,6,17-12-2022
2135,7,17-12-2022
2161,8,17-12-2022
2242,9,17-12-2022
1983,10,17-12-2022
1812,11,17-12-2022
1673,12,17-12-2022
1543,13,17-12-2022
1492,14,17-12-2022
1517,15,17-12-2022
1616,16,17-12-2022
1817,17,17-12-2022
2068,18,17-12-2022
2030,19,17-12-2022
1923,20,17-12-2022
1801,21,17-12-2022
1657,22,17-12-2022
1536,23,17-12-2022
1448,24,17-12-2022
1328,1,18-12-2022
1332,2,18-12-2022
1308,3,18-12-2022
1336,4,18-12-2022
1366,5,18-12-2022
1574,6,18-12-2022
1910,7,18-12-2022
2072,8,18-12-2022
2095,9,18-12-2022
1975,10,18-12-2022
1739,11,18-12-2022
1600,12,18-12-2022
1438,13,18-12-2022
1317,14,18-12-2022
1293,15,18-12-2022
1374,16,18-12-2022
1552,17,18-12-2022
1873,18,18-12-2022
1866,19,18-12-2022
1769,20,18-12-2022
1647,21,18-12-2022
1517,22,18-12-2022
1364,23,18-12-2022
1290,24,18-12-2022
1330,1,19-12-2022
1304.5,2,19-12-2022
1277,3,19-12-2022
1290.5,4,19-12-2022
1396.5,5,19-12-2022
1602.5,6,19-12-2022
1958.5,7,19-12-2022
2063.5,8,19-12-2022
2024,9,19-12-2022
1913,10,19-12-2022
1730,11,19-12-2022
1601,12,19-12-2022
1456,13,19-12-2022
1380,14,19-12-2022
1429,15,19-12-2022
1528,16,19-12-2022
1723.5,17,19-12-2022
1938.5,18,19-12-2022
1883.5,19,19-12-2022
1773,20,19-12-2022
1676.5,21,19-12-2022
1493,22,19-12-2022
1396,23,19-12-2022
1324.5,24,19-12-2022
1358,1,20-12-2022
1333,2,20-12-2022
1319,3,20-12-2022
1340,4,20-12-2022
1449,5,20-12-2022
1672,6,20-12-2022
2037,7,20-12-2022
2283,8,20-12-2022
2064,9,20-12-2022
2064,10,20-12-2022
1866,11,20-12-2022
1749,12,20-12-2022
1683,13,20-12-2022
1678,14,20-12-2022
1647,15,20-12-2022
1774,16,20-12-2022
1944,17,20-12-2022
2158,18,20-12-2022
2030,19,20-12-2022
1972,20,20-12-2022
1870,21,20-12-2022
1733,22,20-12-2022
1547,23,20-12-2022
1415,24,20-12-2022
1406,1,21-12-2022
1361,2,21-12-2022
1333,3,21-12-2022
1310,4,21-12-2022
1403,5,21-12-2022
1575,6,21-12-2022
2072,7,21-12-2022
2156,8,21-12-2022
2184,9,21-12-2022
2048,10,21-12-2022
1912,11,21-12-2022
1762,12,21-12-2022
1588,13,21-12-2022
1572,14,21-12-2022
1588,15,21-12-2022
1636,16,21-12-2022
1930,17,21-12-2022
2123,18,21-12-2022
2037,19,21-12-2022
2025,20,21-12-2022
1899,21,21-12-2022
1755,22,21-12-2022
1554,23,21-12-2022
1484,24,21-12-2022
1371,1,22-12-2022
1360,2,22-12-2022
1298,3,22-12-2022
1319,4,22-12-2022
1467,5,22-12-2022
1623,6,22-12-2022
2116,7,22-12-2022
2136,8,22-12-2022
2213,9,22-12-2022
2123,10,22-12-2022
1933,11,22-12-2022
1700,12,22-12-2022
1589,13,22-12-2022
1536,14,22-12-2022
1514,15,22-12-2022
1692,16,22-12-2022
1955,17,22-12-2022
2070,18,22-12-2022
2120,19,22-12-2022
2062,20,22-12-2022
1959,21,22-12-2022
1799,22,22-12-2022
1600,23,22-12-2022
1491,24,22-12-2022
1440,1,23-12-2022
1410,2,23-12-2022
1358,3,23-12-2022
1380,4,23-12-2022
1485,5,23-12-2022
1730,6,23-12-2022
2224,7,23-12-2022
2312,8,23-12-2022
2279,9,23-12-2022
2136,10,23-12-2022
1895,11,23-12-2022
1832,12,23-12-2022
1739,13,23-12-2022
1617,14,23-12-2022
1640,15,23-12-2022
1701,16,23-12-2022
1983,17,23-12-2022
2105,18,23-12-2022
2087,19,23-12-2022
2021,20,23-12-2022
1958,21,23-12-2022
1772,22,23-12-2022
1578,23,23-12-2022
1441,24,23-12-2022
1413,1,24-12-2022
1389,2,24-12-2022
1376,3,24-12-2022
1402,4,24-12-2022
1498,5,24-12-2022
1708,6,24-12-2022
2190,7,24-12-2022
2167,8,24-12-2022
2123,9,24-12-2022
2121,10,24-12-2022
1993,11,24-12-2022
1801,12,24-12-2022
1619,13,24-12-2022
1590,14,24-12-2022
1653,15,24-12-2022
1702,16,24-12-2022
1805,17,24-12-2022
2050,18,24-12-2022
2064,19,24-12-2022
2058,20,24-12-2022
1934,21,24-12-2022
1765,22,24-12-2022
1610,23,24-12-2022
1493,24,24-12-2022
1431,1,25-12-2022
1403,2,25-12-2022
1391,3,25-12-2022
1385,4,25-12-2022
1506,5,25-12-2022
1637,6,25-12-2022
1947,7,25-12-2022
2181,8,25-12-2022
2186,9,25-12-2022
2123,10,25-12-2022
1906,11,25-12-2022
1886,12,25-12-2022
1591,13,25-12-2022
1511,14,25-12-2022
1535,15,25-12-2022
1532,16,25-12-2022
1771,17,25-12-2022
2101,18,25-12-2022
1956,19,25-12-2022
1948,20,25-12-2022
1814,21,25-12-2022
1676,22,25-12-2022
1498,23,25-12-2022
1374,24,25-12-2022
1315,1,26-12-2022
1297,2,26-12-2022
1277,3,26-12-2022
1305,4,26-12-2022
1391,5,26-12-2022
1635,6,26-12-2022
2077,7,26-12-2022
2288,8,26-12-2022
2267,9,26-12-2022
2070,10,26-12-2022
1835,11,26-12-2022
1936,12,26-12-2022
1756,13,26-12-2022
1623,14,26-12-2022
1681,15,26-12-2022
1798,16,26-12-2022
1802,17,26-12-2022
2228,18,26-12-2022
2195,19,26-12-2022
2117,20,26-12-2022
1965,21,26-12-2022
1810,22,26-12-2022
1623,23,26-12-2022
1528,24,26-12-2022
1428,1,27-12-2022
1426,2,27-12-2022
1353,3,27-12-2022
1391,4,27-12-2022
1460,5,27-12-2022
1662,6,27-12-2022
2030,7,27-12-2022
2312,8,27-12-2022
2269,9,27-12-2022
2195,10,27-12-2022
1998,11,27-12-2022
1847,12,27-12-2022
1859,13,27-12-2022
1705,14,27-12-2022
1784,15,27-12-2022
1894,16,27-12-2022
1953,17,27-12-2022
2287,18,27-12-2022
2091,19,27-12-2022
2214,20,27-12-2022
2091,21,27-12-2022
1872,22,27-12-2022
1649,23,27-12-2022
1535,24,27-12-2022
1409,1,28-12-2022
1399,2,28-12-2022
1383,3,28-12-2022
1389,4,28-12-2022
1500,5,28-12-2022
1727,6,28-12-2022
2015,7,28-12-2022
2374,8,28-12-2022
2290,9,28-12-2022
2142,10,28-12-2022
2132,11,28-12-2022
1956,12,28-12-2022
1849,13,28-12-2022
1749,14,28-12-2022
1760,15,28-12-2022
1768,16,28-12-2022
1997,17,28-12-2022
2272,18,28-12-2022
2165,19,28-12-2022
2128,20,28-12-2022
2083,21,28-12-2022
1906,22,28-12-2022
1689,23,28-12-2022
1547,24,28-12-2022
1468.3,1,29-12-2022
1428.3,2,29-12-2022
1390.3,3,29-12-2022
1391,4,29-12-2022
1490,5,29-12-2022
1715,6,29-12-2022
2000,7,29-12-2022
2168,8,29-12-2022
2297,9,29-12-2022
2224,10,29-12-2022
2041,11,29-12-2022
2198,12,29-12-2022
2043,13,29-12-2022
1965,14,29-12-2022
1944,15,29-12-2022
1991,16,29-12-2022
2026,17,29-12-2022
2178,18,29-12-2022
2173,19,29-12-2022
2228,20,29-12-2022
2062,21,29-12-2022
1894,22,29-12-2022
1687,23,29-12-2022
1560,24,29-12-2022
1474,1,30-12-2022
1435,2,30-12-2022
1418,3,30-12-2022
1445,4,30-12-2022
1559,5,30-12-2022
1777,6,30-12-2022
2161,7,30-12-2022
2239,8,30-12-2022
2159,9,30-12-2022
2099,10,30-12-2022
2051,11,30-12-2022
1986,12,30-12-2022
1956,13,30-12-2022
1830,14,30-12-2022
1770,15,30-12-2022
1755,16,30-12-2022
2001,17,30-12-2022
2299,18,30-12-2022
2290,19,30-12-2022
2150,20,30-12-2022
1994,21,30-12-2022
1845,22,30-12-2022
1694,23,30-12-2022
1511,24,30-12-2022
1437,1,31-12-2022
1421,2,31-12-2022
1383,3,31-12-2022
1396,4,31-12-2022
1521,5,31-12-2022
1673,6,31-12-2022
2146,7,31-12-2022
2345,8,31-12-2022
2236,9,31-12-2022
1992,10,31-12-2022
2030,11,31-12-2022
1807,12,31-12-2022
1719,13,31-12-2022
1653,14,31-12-2022
1693,15,31-12-2022
1746,16,31-12-2022
1969,17,31-12-2022
2156,18,31-12-2022
2203,19,31-12-2022
2109,20,31-12-2022
2026,21,31-12-2022
1814,22,31-12-2022
1648,23,31-12-2022
1529,24,31-12-2022
1425,1,01-01-2023
1387,2,01-01-2023
1364,3,01-01-2023
1389,4,01-01-2023
1472,5,01-01-2023
1692,6,01-01-2023
1957,7,01-01-2023
2234,8,01-01-2023
2285,9,01-01-2023
2187,10,01-01-2023
2004,11,01-01-2023
1821,12,01-01-2023
1687,13,01-01-2023
1549,14,01-01-2023
1573,15,01-01-2023
1638,16,01-01-2023
1809,17,01-01-2023
2023,18,01-01-2023
2029,19,01-01-2023
1975,20,01-01-2023
1865,21,01-01-2023
1660,22,01-01-2023
1492,23,01-01-2023
1387,24,01-01-2023
1295,1,02-01-2023
1311,2,02-01-2023
1281,3,02-01-2023
1281,4,02-01-2023
1409,5,02-01-2023
1617,6,02-01-2023
